일시,기온(C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(C),현지기압(hPa),해면기압(hPa),일조(hr),적설(cm),지면온도(C),default,Sc,ScCi,AcCi,Ci,ScAs,StNs,CuSc,ScAc,AsCi,ScAcCi,Ac,ScNs,StAs,St,ScAsCi,As,CbStNs,CbScAs,CuCi,CbSc,CuAc,CuAcCi,CuScAc,CuAs,CuScCi,CuScAcCi,Cu,발전량
2014-03-30 15:00,15.7,0.0,4.7,290.0,72.0,12.8,10.6,1008.7,1010.8,1.0,0.0,21.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3420000000000005
2014-03-30 16:00,15.4,0.0,5.6,290.0,70.0,12.2,9.9,1007.9,1010.0,1.0,0.0,17.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.064
2014-03-30 17:00,14.9,0.0,6.7,290.0,68.0,11.5,9.0,1008.9,1011.0,1.0,0.0,14.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.707999999999998
2014-03-30 18:00,14.1,0.0,7.7,290.0,67.0,10.7,8.0,1009.7,1011.8,1.0,0.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.154
2014-03-30 19:00,13.0,0.0,5.8,290.0,69.0,10.3,7.4,1010.6,1012.7,0.4,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.836
2014-03-30 20:00,13.0,0.0,7.3,290.0,66.0,9.8,6.7,1011.1,1013.2,0.0,0.0,10.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.448
2014-03-30 21:00,12.8,0.0,6.8,290.0,66.0,9.7,6.5,1011.0,1013.1,0.0,0.0,9.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.278
2014-03-30 22:00,13.0,0.0,5.5,290.0,64.0,9.5,6.3,1011.6,1013.7,0.0,0.0,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.736
2014-03-30 23:00,12.5,0.0,4.8,290.0,66.0,9.5,6.3,1012.0,1014.1,0.0,0.0,9.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.388
2014-03-31 00:00,12.2,0.0,2.8,290.0,68.0,9.6,6.4,1013.0,1015.1,0.0,0.0,9.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684
2014-03-31 01:00,11.5,0.0,2.5,290.0,71.0,9.6,6.4,1013.1,1015.2,0.0,0.0,9.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.968
2014-03-31 02:00,11.1,0.0,2.9,290.0,77.0,10.2,7.2,1013.0,1015.1,0.0,0.0,8.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.822
2014-03-31 03:00,11.3,0.0,3.1,290.0,83.0,11.1,8.5,1013.0,1015.1,0.0,0.0,9.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.918
2014-03-31 04:00,10.7,0.0,1.8,290.0,88.0,11.2,8.7,1013.0,1015.2,0.0,0.0,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.324
2014-03-31 05:00,11.9,0.0,1.1,270.0,88.0,12.2,9.9,1013.3,1015.4,0.0,0.0,10.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754
2014-03-31 06:00,11.8,0.0,1.3,290.0,90.0,12.4,10.2,1013.3,1015.4,0.0,0.0,10.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-03-31 07:00,11.7,0.0,1.5,290.0,90.0,12.4,10.1,1014.6,1016.7,0.0,0.0,10.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-03-31 08:00,12.4,0.0,1.3,290.0,90.0,12.9,10.7,1015.2,1017.3,0.0,0.0,11.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-03-31 09:00,13.3,0.0,1.1,290.0,89.0,13.6,11.5,1016.2,1018.3,0.0,0.0,12.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-03-31 10:00,15.2,0.0,1.6,20.0,81.0,13.9,11.9,1016.0,1018.1,0.0,0.0,16.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-03-31 11:00,16.9,0.0,2.6,90.0,74.0,14.2,12.2,1015.4,1017.5,0.3,0.0,22.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-03-31 12:00,16.8,0.0,2.2,110.0,74.0,14.1,12.1,1015.4,1017.5,0.8,0.0,27.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-03-31 13:00,17.0,0.0,2.0,140.0,72.0,13.9,11.9,1014.9,1017.0,1.0,0.0,30.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266
2014-03-31 14:00,17.4,0.0,2.4,110.0,70.0,13.8,11.8,1014.6,1016.7,1.0,0.0,31.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132
2014-03-31 15:00,16.9,0.0,2.4,110.0,70.0,13.4,11.3,1014.2,1016.3,1.0,0.0,30.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128
2014-03-31 16:00,16.9,0.0,2.7,110.0,69.0,13.2,11.1,1013.7,1015.8,1.0,0.0,24.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004
2014-03-31 17:00,16.5,0.0,2.3,110.0,72.0,13.5,11.4,1013.7,1015.8,1.0,0.0,21.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098
2014-03-31 18:00,15.5,0.0,1.3,90.0,77.0,13.5,11.4,1013.9,1016.0,0.8,0.0,18.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-03-31 19:00,14.4,0.0,0.6,90.0,82.0,13.4,11.3,1014.4,1016.5,0.0,0.0,16.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-03-31 20:00,12.2,0.0,1.0,290.0,91.0,12.9,10.7,1014.8,1016.9,0.0,0.0,13.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-03-31 21:00,11.7,0.0,1.2,290.0,91.0,12.4,10.2,1015.1,1017.2,0.0,0.0,12.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-03-31 22:00,11.3,0.0,1.0,290.0,93.0,12.4,10.2,1015.1,1017.3,0.0,0.0,12.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128
2014-03-31 23:00,10.9,0.0,0.6,320.0,93.0,12.1,9.8,1014.9,1017.1,0.0,0.0,11.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672
2014-04-01 00:00,11.3,0.0,0.6,320.0,94.0,12.5,10.3,1014.7,1016.9,0.0,0.0,11.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058
2014-04-01 01:00,10.7,0.0,0.7,290.0,95.0,12.2,9.9,1014.3,1016.5,0.0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318
2014-04-01 02:00,10.9,0.0,1.5,290.0,87.0,11.3,8.8,1014.1,1016.3,0.0,0.0,10.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 03:00,11.2,0.0,2.2,290.0,83.0,11.0,8.4,1014.1,1016.3,0.0,0.0,10.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246
2014-04-01 04:00,11.2,0.0,2.0,290.0,82.0,10.9,8.2,1013.6,1015.7,0.0,0.0,10.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08199999999999999
2014-04-01 05:00,11.4,0.0,2.4,290.0,77.0,10.4,7.5,1013.6,1015.7,0.0,0.0,9.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21
2014-04-01 06:00,10.4,0.0,2.3,290.0,80.0,10.0,7.0,1013.9,1016.1,0.0,0.0,9.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 07:00,10.9,0.0,2.1,290.0,72.0,9.3,6.0,1014.2,1016.4,0.0,0.0,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 08:00,14.4,0.0,0.9,290.0,62.0,10.2,7.2,1014.6,1016.7,0.9,0.0,10.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 09:00,17.3,0.0,2.8,20.0,46.0,9.0,5.5,1014.5,1016.6,1.0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 10:00,17.9,0.0,3.1,20.0,56.0,11.4,8.9,1014.6,1016.7,1.0,0.0,14.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09
2014-04-01 11:00,18.2,0.0,3.5,50.0,54.0,11.2,8.7,1014.3,1016.4,1.0,0.0,26.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 12:00,17.9,0.0,3.5,50.0,60.0,12.3,10.0,1014.1,1016.2,1.0,0.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 13:00,18.3,0.0,3.2,50.0,67.0,14.0,12.0,1013.7,1015.8,1.0,0.0,33.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 14:00,17.7,0.0,3.6,70.0,67.0,13.5,11.4,1013.2,1015.3,1.0,0.0,33.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076
2014-04-01 15:00,18.1,0.0,2.9,90.0,70.0,14.5,12.5,1012.8,1014.9,1.0,0.0,33.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464
2014-04-01 16:00,17.4,0.0,3.9,110.0,69.0,13.7,11.6,1012.5,1014.6,1.0,0.0,25.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612
2014-04-01 17:00,17.1,0.0,2.4,50.0,69.0,13.4,11.3,1012.6,1014.7,1.0,0.0,23.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254
2014-04-01 18:00,15.9,0.0,1.3,70.0,76.0,13.7,11.6,1012.9,1015.0,0.7,0.0,19.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 19:00,15.0,0.0,0.9,20.0,81.0,13.7,11.7,1013.3,1015.4,0.0,0.0,16.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 20:00,13.1,0.0,0.8,290.0,89.0,13.4,11.3,1013.6,1015.7,0.0,0.0,14.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 21:00,12.6,0.0,1.7,290.0,88.0,12.8,10.6,1014.4,1016.5,0.0,0.0,13.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 22:00,12.2,0.0,1.8,290.0,88.0,12.4,10.2,1014.4,1016.5,0.0,0.0,12.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-01 23:00,11.4,0.0,2.0,290.0,84.0,11.2,8.7,1014.5,1016.6,0.0,0.0,11.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-02 00:00,10.6,0.0,1.5,290.0,87.0,11.1,8.5,1014.4,1016.6,0.0,0.0,10.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-02 01:00,11.8,0.0,1.6,270.0,85.0,11.7,9.3,1014.2,1016.3,0.0,0.0,10.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024
2014-04-02 02:00,11.5,0.0,1.5,270.0,94.0,12.7,10.5,1013.9,1016.0,0.0,0.0,10.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126
2014-04-02 03:00,11.9,0.0,1.8,290.0,96.0,13.3,11.2,1013.7,1015.8,0.0,0.0,10.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268
2014-04-02 04:00,10.7,0.0,2.1,290.0,95.0,12.2,9.9,1013.7,1015.9,0.0,0.0,10.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306
2014-04-02 05:00,10.1,0.0,1.5,290.0,89.0,10.9,8.3,1014.0,1016.2,0.0,0.0,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132
2014-04-02 06:00,9.2,0.0,2.1,290.0,83.0,9.6,6.4,1014.2,1016.4,0.0,0.0,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-02 07:00,10.4,0.0,2.0,290.0,72.0,9.0,5.5,1014.6,1016.8,0.3,0.0,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-02 08:00,14.3,0.0,1.2,320.0,71.0,11.6,9.1,1014.8,1016.9,1.0,0.0,10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09
2014-04-02 09:00,16.5,0.0,3.1,20.0,60.0,11.2,8.6,1015.2,1017.3,1.0,0.0,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19
2014-04-02 10:00,18.7,0.0,2.9,20.0,50.0,10.7,8.0,1015.4,1017.5,1.0,0.0,14.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
2014-04-02 11:00,18.8,0.0,3.8,70.0,45.0,9.7,6.6,1015.5,1017.6,1.0,0.0,27.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206
2014-04-02 12:00,18.2,0.0,3.9,70.0,59.0,12.3,10.0,1015.3,1017.4,1.0,0.0,31.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47
2014-04-02 13:00,18.2,0.0,3.7,70.0,56.0,11.6,9.2,1015.1,1017.2,1.0,0.0,34.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514
2014-04-02 14:00,19.0,0.0,3.8,50.0,53.0,11.6,9.1,1014.4,1016.5,1.0,0.0,36.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564
2014-04-02 15:00,18.2,0.0,3.6,110.0,60.0,12.4,10.2,1014.4,1016.5,1.0,0.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324
2014-04-02 16:00,17.8,0.0,2.6,90.0,57.0,11.6,9.1,1014.3,1016.4,1.0,0.0,27.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062
2014-04-02 17:00,18.1,0.0,2.5,90.0,55.0,11.4,8.9,1013.8,1015.9,1.0,0.0,26.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028
2014-04-02 18:00,17.0,0.0,1.3,70.0,59.0,11.4,8.9,1013.9,1016.0,1.0,0.0,21.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004
2014-04-02 19:00,13.9,0.0,0.0,0.0,76.0,12.0,9.7,1014.2,1016.3,0.4,0.0,16.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-02 20:00,11.2,0.0,1.5,290.0,83.0,11.0,8.4,1014.6,1016.8,0.0,0.0,13.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-02 21:00,12.3,0.0,2.8,290.0,70.0,9.9,6.9,1015.3,1017.4,0.0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206
2014-04-02 22:00,11.8,0.0,2.3,290.0,74.0,10.2,7.3,1015.5,1017.6,0.0,0.0,11.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024
2014-04-02 23:00,11.5,0.0,1.9,290.0,69.0,9.3,6.0,1015.1,1017.2,0.0,0.0,10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86
2014-04-03 00:00,10.9,0.0,2.6,290.0,63.0,8.2,4.1,1014.7,1016.9,0.0,0.0,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.618
2014-04-03 01:00,11.2,0.0,2.8,290.0,60.0,8.0,3.7,1014.6,1016.8,0.0,0.0,9.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.852
2014-04-03 02:00,12.3,0.0,3.2,290.0,52.0,7.4,2.7,1014.3,1016.4,0.0,0.0,8.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.156
2014-04-03 03:00,12.3,0.0,1.6,290.0,52.0,7.4,2.7,1013.9,1016.0,0.0,0.0,9.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.702
2014-04-03 04:00,11.8,0.0,1.6,290.0,53.0,7.3,2.5,1012.8,1014.9,0.0,0.0,9.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52
2014-04-03 05:00,11.3,0.0,0.9,180.0,58.0,7.7,3.3,1013.2,1015.3,0.0,0.0,8.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.026
2014-04-03 06:00,9.9,0.0,0.8,230.0,67.0,8.1,4.0,1012.9,1015.1,0.0,0.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988
2014-04-03 07:00,10.9,0.0,0.5,340.0,65.0,8.4,4.5,1013.1,1015.3,0.1,0.0,9.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588
2014-04-03 08:00,13.4,0.0,1.1,340.0,66.0,10.1,7.1,1012.8,1014.9,0.0,0.0,12.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-04-03 09:00,15.6,0.0,1.2,180.0,61.0,10.7,8.0,1012.5,1014.6,0.0,0.0,14.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002
2014-04-03 10:00,16.0,0.0,1.4,140.0,67.0,12.1,9.8,1012.6,1014.7,0.0,0.0,17.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012
2014-04-03 11:00,18.2,0.0,3.5,200.0,58.0,12.0,9.7,1012.5,1014.6,0.2,0.0,20.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14
2014-04-03 12:00,18.7,0.0,4.8,200.0,48.0,10.3,7.4,1011.7,1013.8,0.2,0.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316
2014-04-03 13:00,17.8,0.0,3.7,180.0,60.0,12.2,9.9,1011.0,1013.1,0.1,0.0,22.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972
2014-04-03 14:00,19.3,0.0,2.4,320.0,25.0,5.6,-1.2,1010.4,1012.5,0.4,0.0,24.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6780000000000002
2014-04-03 15:00,18.7,0.0,3.8,290.0,34.0,7.3,2.4,1009.8,1011.9,0.7,0.0,23.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.898
2014-04-03 16:00,17.4,0.0,4.3,290.0,31.0,6.1,0.0,1009.6,1011.7,0.3,0.0,19.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.498
2014-04-03 17:00,16.1,0.0,7.7,290.0,44.0,8.0,3.8,1008.8,1010.9,0.3,0.0,16.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.232
2014-04-03 18:00,14.7,0.0,6.8,290.0,59.0,9.8,6.7,1009.1,1011.2,0.0,0.0,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.802
2014-04-03 19:00,12.2,0.0,7.6,290.0,69.0,9.7,6.6,1009.0,1011.1,0.0,0.0,12.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.28
2014-04-03 20:00,11.1,0.0,7.4,290.0,72.0,9.5,6.2,1009.3,1011.4,0.0,0.0,11.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.142000000000001
2014-04-03 21:00,10.7,0.0,7.7,290.0,72.0,9.2,5.8,1008.4,1010.5,0.0,0.0,10.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.702
2014-04-03 22:00,9.0,0.0,6.7,290.0,72.0,8.2,4.2,1010.5,1012.7,0.0,0.0,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.712
2014-04-03 23:00,8.2,0.0,7.1,290.0,52.0,5.7,-1.0,1011.5,1013.7,0.0,0.0,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.444
2014-04-04 00:00,8.0,0.0,3.4,270.0,48.0,5.2,-2.3,1011.9,1014.1,0.0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2
2014-04-04 01:00,8.3,0.0,3.5,290.0,44.0,4.8,-3.2,1011.2,1013.4,0.0,0.0,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.724
2014-04-04 02:00,8.7,0.0,4.7,290.0,40.0,4.5,-4.1,1010.6,1012.8,0.0,0.0,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.054
2014-04-04 03:00,8.6,0.0,4.3,290.0,42.0,4.7,-3.6,1010.6,1012.8,0.0,0.0,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.274
2014-04-04 04:00,8.7,0.0,4.7,290.0,44.0,5.0,-2.8,1010.3,1012.5,0.0,0.0,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.448
2014-04-04 05:00,8.2,0.0,4.6,290.0,44.0,4.8,-3.3,1010.4,1012.6,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.624
2014-04-04 06:00,8.1,0.0,4.3,290.0,49.0,5.3,-1.9,1010.7,1012.9,0.0,0.0,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.286
2014-04-04 07:00,8.6,0.0,2.3,320.0,46.0,5.2,-2.3,1011.7,1013.9,0.5,0.0,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.436
