일시,기온(C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(C),현지기압(hPa),해면기압(hPa),일조(hr),적설(cm),지면온도(C),default,Sc,ScCi,AcCi,Ci,ScAs,StNs,CuSc,ScAc,AsCi,ScAcCi,Ac,ScNs,StAs,St,ScAsCi,As,CbStNs,CbScAs,CuCi,CbSc,CuAc,CuAcCi,CuScAc,CuAs,CuScCi,CuScAcCi,Cu,발전량
2015-01-18 00:00,2.1,0.0,4.1,290.0,60.0,4.3,-4.8,1026.0,1028.3,0.0,0.0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.301
2015-01-18 01:00,1.8,0.0,1.8,340.0,60.0,4.2,-5.1,1026.6,1028.9,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.951
2015-01-18 02:00,1.1,0.0,2.8,320.0,65.0,4.3,-4.7,1026.4,1028.7,0.0,0.0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.697
2015-01-18 03:00,2.3,0.0,3.2,290.0,62.0,4.5,-4.2,1026.1,1028.4,0.0,0.0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.106
2015-01-18 04:00,1.9,0.0,3.1,290.0,67.0,4.7,-3.5,1025.2,1027.5,0.0,0.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.082
2015-01-18 05:00,1.7,0.0,3.4,290.0,69.0,4.8,-3.3,1025.0,1027.3,0.0,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.313
2015-01-18 06:00,1.4,0.0,3.0,290.0,72.0,4.9,-3.1,1024.3,1026.6,0.0,0.0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.896
2015-01-18 07:00,2.0,0.0,3.3,290.0,69.0,4.9,-3.1,1024.3,1026.5,0.0,0.0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23
2015-01-18 08:00,2.9,0.0,4.6,290.0,69.0,5.2,-2.2,1024.7,1026.9,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.667999999999998
2015-01-18 09:00,4.4,0.0,3.8,290.0,65.0,5.4,-1.6,1024.3,1026.5,0.3,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.026
2015-01-18 10:00,5.2,0.0,2.5,290.0,66.0,5.8,-0.6,1024.3,1026.5,0.3,0.0,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.332
2015-01-18 11:00,6.2,0.0,1.3,180.0,63.0,6.0,-0.3,1023.4,1025.6,0.4,0.0,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.049
2015-01-18 12:00,9.4,0.0,4.7,200.0,64.0,7.5,2.9,1022.1,1024.3,0.1,0.0,8.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569
2015-01-18 13:00,9.6,0.0,3.5,200.0,60.0,7.2,2.2,1021.4,1023.6,0.1,0.0,10.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.664
2015-01-18 14:00,9.3,0.0,4.9,200.0,56.0,6.5,0.9,1020.1,1022.3,0.1,0.0,10.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784
2015-01-18 15:00,8.3,0.0,5.4,230.0,55.0,6.0,-0.2,1020.4,1022.6,1.0,0.0,11.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364
2015-01-18 16:00,8.1,0.0,4.3,250.0,59.0,6.3,0.5,1019.5,1021.7,0.2,0.0,7.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685
2015-01-18 17:00,8.2,0.0,4.1,250.0,60.0,6.5,0.8,1019.2,1021.4,0.0,0.0,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129
2015-01-18 18:00,7.4,0.0,3.7,250.0,62.0,6.3,0.5,1019.0,1021.2,0.0,0.0,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.722
2015-01-18 19:00,6.4,0.0,1.8,230.0,63.0,6.1,-0.1,1018.7,1020.9,0.0,0.0,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.376
2015-01-18 20:00,7.0,0.0,2.1,250.0,61.0,6.1,0.0,1018.9,1021.1,0.0,0.0,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139
2015-01-18 21:00,7.7,0.0,3.3,230.0,61.0,6.4,0.6,1018.5,1020.7,0.0,0.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715
2015-01-18 22:00,8.4,0.0,3.5,250.0,60.0,6.6,1.0,1018.7,1020.9,0.0,0.0,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.922
2015-01-18 23:00,8.9,0.0,4.8,270.0,52.0,5.9,-0.4,1019.3,1021.5,0.0,0.0,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.528
2015-01-19 00:00,8.7,0.0,3.3,250.0,60.0,6.7,1.3,1019.2,1021.4,0.0,0.0,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.369000000000002
2015-01-19 01:00,8.4,0.0,3.2,290.0,54.0,6.0,-0.3,1019.5,1021.7,0.0,0.0,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.883
2015-01-19 02:00,7.7,0.0,3.4,290.0,44.0,4.6,-3.8,1020.0,1022.2,0.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.800999999999998
2015-01-19 03:00,7.0,0.0,2.1,290.0,48.0,4.8,-3.2,1020.4,1022.6,0.0,0.0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.92
2015-01-19 04:00,7.7,0.0,3.6,290.0,43.0,4.5,-4.1,1020.4,1022.6,0.0,0.0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.662
2015-01-19 05:00,7.6,0.0,3.9,290.0,46.0,4.8,-3.3,1020.4,1022.6,0.0,0.0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.308
2015-01-19 06:00,7.7,0.0,4.4,290.0,42.0,4.4,-4.4,1020.8,1023.0,0.0,0.0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.668
2015-01-19 07:00,7.8,0.0,2.7,290.0,44.0,4.6,-3.7,1021.3,1023.5,0.0,0.0,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.481
2015-01-19 08:00,7.4,0.0,2.9,290.0,45.0,4.6,-3.7,1021.6,1023.8,0.0,0.0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.671
2015-01-19 09:00,8.5,0.0,2.3,290.0,43.0,4.8,-3.3,1022.1,1024.3,0.1,0.0,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.517
2015-01-19 10:00,9.1,0.0,5.4,290.0,42.0,4.9,-3.1,1022.4,1024.6,1.0,0.0,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.892
2015-01-19 11:00,9.7,0.0,6.0,290.0,42.0,5.0,-2.6,1022.6,1024.8,1.0,0.0,8.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.235
2015-01-19 12:00,10.5,0.0,5.9,270.0,38.0,4.8,-3.2,1022.0,1024.2,1.0,0.0,11.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.409
2015-01-19 13:00,10.0,0.0,5.3,290.0,49.0,6.0,-0.2,1021.5,1023.7,1.0,0.0,11.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.144
2015-01-19 14:00,9.7,0.0,5.2,290.0,45.0,5.4,-1.6,1021.2,1023.4,1.0,0.0,13.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.907
2015-01-19 15:00,9.0,0.0,5.5,290.0,47.0,5.4,-1.7,1021.2,1023.4,1.0,0.0,12.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.649
2015-01-19 16:00,8.5,0.0,6.0,290.0,49.0,5.4,-1.6,1021.3,1023.5,1.0,0.0,10.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.209
2015-01-19 17:00,7.3,0.0,5.3,290.0,54.0,5.5,-1.4,1021.6,1023.8,1.0,0.0,8.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.456
2015-01-19 18:00,6.0,0.0,3.4,290.0,58.0,5.4,-1.6,1021.7,1023.9,0.3,0.0,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.630999999999998
2015-01-19 19:00,5.8,0.0,4.0,290.0,61.0,5.6,-1.1,1022.2,1024.4,0.0,0.0,4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.039
2015-01-19 20:00,5.9,0.0,1.7,320.0,61.0,5.7,-1.0,1022.8,1025.0,0.0,0.0,4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.068
2015-01-19 21:00,5.5,0.0,3.5,360.0,63.0,5.7,-0.9,1023.4,1025.6,0.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.977
2015-01-19 22:00,5.2,0.0,2.8,320.0,62.0,5.5,-1.5,1023.6,1025.8,0.0,0.0,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.414
2015-01-19 23:00,4.3,0.0,3.3,290.0,66.0,5.5,-1.5,1023.8,1026.0,0.0,0.0,2.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.059
2015-01-20 00:00,4.2,0.0,2.6,290.0,67.0,5.6,-1.3,1024.1,1026.3,0.0,0.0,2.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.477
2015-01-20 01:00,3.9,0.0,2.1,360.0,69.0,5.6,-1.2,1024.0,1026.2,0.0,0.0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32
2015-01-20 02:00,3.6,0.0,2.9,320.0,70.0,5.6,-1.3,1023.7,1025.9,0.0,0.0,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.542999999999998
2015-01-20 03:00,3.2,0.0,2.5,340.0,71.0,5.5,-1.5,1024.1,1026.3,0.0,0.0,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.361
2015-01-20 04:00,2.7,0.0,1.2,320.0,73.0,5.4,-1.6,1023.7,1025.9,0.0,0.0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.627000000000002
2015-01-20 05:00,2.9,0.0,3.0,290.0,77.0,5.8,-0.7,1023.9,1026.1,0.0,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.274
2015-01-20 06:00,2.1,0.0,1.7,290.0,81.0,5.8,-0.8,1024.0,1026.2,0.0,0.0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.518
2015-01-20 07:00,1.2,0.0,1.0,320.0,82.0,5.5,-1.5,1024.8,1027.1,0.0,0.0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61
2015-01-20 08:00,1.3,0.0,1.5,360.0,85.0,5.7,-0.9,1024.8,1027.1,0.0,0.0,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.593
2015-01-20 09:00,4.7,0.0,1.7,340.0,71.0,6.1,-0.1,1024.9,1027.1,0.8,0.0,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9930000000000003
2015-01-20 10:00,5.6,0.0,3.7,360.0,66.0,6.0,-0.2,1025.1,1027.3,1.0,0.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96
2015-01-20 11:00,6.4,0.0,3.7,360.0,63.0,6.1,-0.1,1024.7,1026.9,1.0,0.0,11.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.092
2015-01-20 12:00,7.9,0.0,2.3,20.0,59.0,6.2,0.3,1024.1,1026.3,1.0,0.0,15.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59
2015-01-20 13:00,8.2,0.0,3.5,70.0,60.0,6.5,0.8,1023.6,1025.8,1.0,0.0,19.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059
2015-01-20 14:00,7.7,0.0,2.4,70.0,65.0,6.8,1.5,1022.8,1025.0,0.5,0.0,14.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-20 15:00,9.2,0.0,1.8,90.0,59.0,6.8,1.5,1022.6,1024.8,0.9,0.0,18.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-20 16:00,8.6,0.0,1.3,110.0,63.0,7.0,1.9,1022.9,1025.1,0.8,0.0,15.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-20 17:00,8.1,0.0,1.1,70.0,67.0,7.2,2.3,1022.2,1024.4,0.2,0.0,11.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-20 18:00,6.1,0.0,1.1,340.0,77.0,7.2,2.3,1022.6,1024.8,0.3,0.0,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-20 19:00,5.7,0.0,1.0,290.0,79.0,7.2,2.3,1022.7,1024.9,0.0,0.0,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-20 20:00,6.0,0.0,1.7,290.0,79.0,7.4,2.6,1023.1,1025.3,0.0,0.0,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-20 21:00,6.2,0.0,2.2,290.0,78.0,7.4,2.6,1023.5,1025.7,0.0,0.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-20 22:00,6.0,0.0,1.4,290.0,78.0,7.3,2.4,1023.5,1025.7,0.0,0.0,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-20 23:00,6.0,0.0,1.0,290.0,82.0,7.6,3.1,1023.0,1025.2,0.0,0.0,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-21 00:00,6.2,0.0,1.0,320.0,83.0,7.8,3.5,1022.5,1024.7,0.0,0.0,5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-21 01:00,6.7,0.0,1.0,320.0,81.0,7.9,3.6,1021.9,1024.1,0.0,0.0,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-21 02:00,6.1,0.0,0.4,0.0,85.0,8.0,3.7,1021.8,1024.0,0.0,0.0,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06
2015-01-21 03:00,8.2,0.0,2.3,200.0,80.0,8.7,4.9,1021.8,1024.0,0.0,0.0,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721
2015-01-21 04:00,7.8,0.0,1.6,230.0,77.0,8.1,4.0,1021.2,1023.4,0.0,0.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067
2015-01-21 05:00,8.4,0.0,1.2,230.0,74.0,8.1,4.0,1020.3,1022.5,0.0,0.0,6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.601
2015-01-21 06:00,9.2,0.0,2.2,250.0,73.0,8.5,4.6,1020.5,1022.7,0.0,0.0,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595
2015-01-21 07:00,8.4,0.0,1.9,290.0,79.0,8.7,4.9,1020.2,1022.4,0.0,0.0,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018000000000000002
2015-01-21 08:00,8.5,0.0,1.8,290.0,83.0,9.2,5.7,1019.9,1022.1,0.0,0.0,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-21 09:00,8.4,0.6,1.0,320.0,91.0,10.0,7.0,1019.4,1021.6,0.0,0.0,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-21 10:00,9.1,0.0,2.0,290.0,92.0,10.6,7.8,1019.2,1021.4,0.0,0.0,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-21 11:00,9.1,0.0,2.7,270.0,89.0,10.2,7.3,1019.3,1021.5,0.0,0.0,8.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069
2015-01-21 12:00,9.7,2.2,0.2,0.0,90.0,10.8,8.1,1018.4,1020.6,0.0,0.0,9.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434
2015-01-21 13:00,9.1,0.0,1.1,270.0,92.0,10.6,7.8,1017.3,1019.5,0.0,0.0,9.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188
2015-01-21 14:00,9.0,0.0,1.3,270.0,92.0,10.5,7.7,1016.6,1018.8,0.0,0.0,9.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.177
2015-01-21 15:00,9.6,6.4,0.4,0.0,89.0,10.6,7.8,1015.7,1017.9,0.0,0.0,10.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362
2015-01-21 16:00,11.7,0.0,1.7,290.0,80.0,10.9,8.3,1015.3,1017.4,0.4,0.0,14.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147
2015-01-21 17:00,10.1,0.0,2.2,290.0,84.0,10.4,7.5,1015.5,1017.7,0.3,0.0,11.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047
2015-01-21 18:00,9.3,0.0,1.0,290.0,82.0,9.5,6.3,1015.7,1017.9,0.0,0.0,9.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.163
2015-01-21 19:00,8.7,0.0,4.8,290.0,83.0,9.3,5.9,1015.4,1017.6,0.0,0.0,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.672
2015-01-21 20:00,7.5,0.0,4.1,290.0,83.0,8.5,4.7,1015.5,1017.7,0.0,0.0,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
2015-01-21 21:00,6.8,0.0,2.8,290.0,85.0,8.4,4.4,1015.7,1017.9,0.0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606
2015-01-21 22:00,6.3,0.0,3.3,290.0,87.0,8.2,4.2,1015.7,1017.9,0.0,0.0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
2015-01-21 23:00,6.3,0.0,3.0,290.0,90.0,8.5,4.7,1015.6,1017.8,0.0,0.0,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096
2015-01-22 00:00,5.1,0.0,0.6,320.0,91.0,8.0,3.7,1015.0,1017.2,0.0,0.0,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94
2015-01-22 01:00,5.4,0.0,2.0,270.0,89.0,8.0,3.7,1014.4,1016.6,0.0,0.0,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893
2015-01-22 02:00,6.0,0.0,1.3,340.0,87.0,8.1,3.9,1014.2,1016.4,0.0,0.0,4.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207
2015-01-22 03:00,7.5,0.0,2.2,290.0,83.0,8.5,4.7,1013.6,1015.8,0.0,0.0,4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284
2015-01-22 04:00,6.0,0.0,3.9,290.0,88.0,8.2,4.1,1013.6,1015.8,0.0,0.0,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.794
2015-01-22 05:00,6.5,0.0,2.6,290.0,91.0,8.8,5.1,1013.2,1015.4,0.0,0.0,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04
2015-01-22 06:00,6.5,1.3,2.8,290.0,85.0,8.2,4.1,1012.7,1014.9,0.0,0.0,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.274
2015-01-22 07:00,6.3,0.0,3.6,320.0,80.0,7.6,3.0,1013.2,1015.4,0.0,0.0,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.792
2015-01-22 08:00,5.9,0.0,2.7,320.0,78.0,7.2,2.3,1014.2,1016.4,0.0,0.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.981
2015-01-22 09:00,6.7,0.0,3.9,320.0,75.0,7.3,2.5,1014.6,1016.8,0.8,0.0,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.026
2015-01-22 10:00,7.0,0.0,4.4,340.0,66.0,6.6,1.0,1015.4,1017.6,0.9,0.0,7.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.353
2015-01-22 11:00,7.2,0.0,4.7,320.0,64.0,6.5,0.8,1015.3,1017.5,0.9,0.0,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.345
2015-01-22 12:00,7.7,0.0,5.2,320.0,60.0,6.3,0.4,1014.9,1017.1,1.0,0.0,11.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.155
2015-01-22 13:00,8.3,0.0,6.6,290.0,59.0,6.4,0.7,1014.6,1016.8,1.0,0.0,13.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.979
2015-01-22 14:00,7.6,0.0,5.0,290.0,63.0,6.5,0.9,1014.7,1016.9,1.0,0.0,12.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11
2015-01-22 15:00,7.2,0.0,4.1,290.0,63.0,6.4,0.6,1014.8,1017.0,0.6,0.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.982
2015-01-22 16:00,6.9,0.0,4.3,290.0,63.0,6.2,0.3,1015.1,1017.3,0.5,0.0,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.791
