지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
185,2016-02-20 01:00,7.6,,3.9,110,89,9.2,5.8,1016,1025.2,,,,,,,,,2000,,,7,,,,
185,2016-02-20 02:00,8.8,,1.8,90,79,8.9,5.3,1015.4,1024.5,,,,,,,,,2000,,,7,,,,
185,2016-02-20 03:00,9.5,,4.3,360,80,9.5,6.2,1014.2,1023.3,,,,,,,,,480,,,7.4,,,,
185,2016-02-20 04:00,8.5,,4.5,20,76,8.4,4.5,1012.3,1021.4,,,,,,,,,500,,,7,,,,
185,2016-02-20 05:00,8.5,,6.4,20,72,8,3.7,1011.9,1021,,,,,,,,,600,,,7,,,,
185,2016-02-20 06:00,8.9,,7.3,360,67,7.6,3,1012.4,1021.5,,,,,,,,,700,,,6.8,,,,
185,2016-02-20 07:00,8.4,,7.8,360,57,6.2,.3,1012.1,1021.2,,,,,,,,,1200,,,6.1,,,,
185,2016-02-20 08:00,8.3,,7.6,360,47,5.2,-2.3,1012.2,1021.3,0,.02,,,,,,,1600,,,5.5,,,,
185,2016-02-20 09:00,8.6,,7.3,360,46,5.2,-2.3,1013.1,1022.2,.1,.27,,,,,,,2000,,,6.5,,,,
185,2016-02-20 10:00,8.2,,7.7,360,46,5,-2.7,1013.2,1022.3,.2,.71,,,,,,,2000,,,9.8,,,,
185,2016-02-20 11:00,8.5,,8.4,340,51,5.7,-1,1013.3,1022.4,.1,.82,,,,,,,2000,,,11.2,,,,
185,2016-02-20 12:00,7.9,,15.2,340,61,6.5,.8,1012,1021.1,0,.93,,,,,,,1500,,,13.3,,,,
185,2016-02-20 13:00,8,,15.4,340,53,5.7,-1,1011.5,1020.6,.7,1.41,,,,,,,1700,,,17,,,,
185,2016-02-20 14:00,7.9,,17.1,340,51,5.4,-1.6,1010.6,1019.7,1,1.76,,,,,,,1900,,,19.3,,,,
185,2016-02-20 15:00,7.7,,16.2,340,49,5.2,-2.3,1010.7,1019.8,1,1.62,,,,,,,2000,,,18.7,,,,
185,2016-02-20 16:00,7.2,,16.8,340,56,5.7,-1,1011.8,1020.9,1,1.27,,,,,,,2000,,,16.9,,,,
185,2016-02-20 17:00,6.6,,18.4,340,53,5.2,-2.3,1012.3,1021.5,1,.79,,,,,,,2000,,,13.3,,,,
185,2016-02-20 18:00,5.6,,18.3,340,46,4.2,-5.1,1013.5,1022.7,.9,.32,,,,,,,2000,,,8.7,,,,
185,2016-02-20 19:00,5.3,,14.7,340,59,5.3,-2,1014.9,1024.1,0,.01,,,,,,,2000,,,6.4,,,,
185,2016-02-20 20:00,5.3,,14.5,340,66,5.9,-.5,1015.1,1024.3,,,,,,,,,2000,,,5.8,,,,
185,2016-02-20 21:00,5,,15,340,66,5.8,-.8,1015.7,1025,,,,,,,,,2000,,,4.9,,,,
185,2016-02-20 22:00,4.8,,14.6,340,58,5,-2.7,1016.4,1025.7,,,,,,,,,2000,,,4.1,,,,
185,2016-02-20 23:00,4.7,,11.9,340,60,5.1,-2.4,1016.8,1026.1,,,,,,,,,2000,,,4,,,,
185,2016-02-21 00:00,4.5,,13.5,340,57,4.8,-3.2,1017.4,1026.7,,,,,,,,,2000,,,3.4,,,,
185,2016-02-21 01:00,4.5,,13.1,340,57,4.8,-3.2,1018,1027.3,,,,,,,,,1900,,,3.1,,,,
185,2016-02-21 02:00,4.4,,11.4,340,58,4.9,-3.1,1019,1028.3,,,,,,,,,1900,,,2.7,,,,
185,2016-02-21 03:00,4.1,,9.4,340,55,4.5,-4.1,1019.1,1028.4,,,,,,,,,2000,,,2.2,,,,
185,2016-02-21 04:00,4,,8.2,340,57,4.6,-3.7,1018.9,1028.2,,,,,,,,,1900,,,2,,,,
185,2016-02-21 05:00,3.7,,7.4,360,53,4.2,-5,1019.1,1028.4,,,,,,,,,1900,,,2,,,,
185,2016-02-21 06:00,3.9,,7,340,54,4.4,-4.5,1019.7,1029,,,,,,,,,2000,,,1.8,,,,
185,2016-02-21 07:00,3.9,,6.8,340,56,4.5,-4,1020.4,1029.7,,,,,,,,,2000,,,1.6,,,,
185,2016-02-21 08:00,4.3,,7.9,340,56,4.6,-3.7,1021,1030.3,.1,.06,,,,,,,2000,,,2.5,,,,
185,2016-02-21 09:00,4.7,,5.9,340,58,5,-2.8,1022,1031.3,.6,.37,,,,,,,1900,,,4.4,,,,
185,2016-02-21 10:00,5.1,,5.1,360,55,4.8,-3.2,1022.4,1031.7,.8,.84,,,,,,,1900,,,9.7,,,,
185,2016-02-21 11:00,5.9,,6.4,340,56,5.2,-2.2,1022.4,1031.7,1,1.43,,,,,,,1900,,,15.2,,,,
185,2016-02-21 12:00,7.5,,5.8,340,53,5.5,-1.4,1023.1,1032.3,1,1.88,,,,,,,2000,,,21.4,,,,
185,2016-02-21 13:00,5.9,,4.2,360,54,5,-2.7,1022.6,1031.9,1,1.81,,,,,,,1900,,,22.4,,,,
185,2016-02-21 14:00,7.1,,6.5,340,49,4.9,-2.9,1021.8,1031,1,1.75,,,,,,,2000,,,23,,,,
185,2016-02-21 15:00,5.8,,7.4,340,56,5.2,-2.3,1021.7,1031,1,1.52,,,,,,,1900,,,21.6,,,,
185,2016-02-21 16:00,5.5,,7.5,340,53,4.8,-3.3,1021.5,1030.8,1,1.23,,,,,,,1800,,,17.4,,,,
185,2016-02-21 17:00,5.1,,5.5,360,55,4.8,-3.2,1021.7,1031,.4,.56,,,,,,,1900,,,12.7,,,,
185,2016-02-21 18:00,5,,5.9,360,50,4.4,-4.5,1021.5,1030.8,0,.18,,,,,,,1900,,,9.2,,,,
185,2016-02-21 19:00,4.6,,3.9,360,45,3.8,-6.3,1022.2,1031.5,0,.02,,,,,,,2000,,,6.2,,,,
185,2016-02-21 20:00,4.7,,3.6,360,49,4.2,-5.1,1022.2,1031.5,,,,,,,,,2000,,,5.4,,,,
185,2016-02-21 21:00,3.1,,2.8,90,58,4.4,-4.3,1022.2,1031.6,,,,,,,,,1700,,,3.6,,,,
185,2016-02-21 22:00,4.7,,2.9,360,59,5,-2.6,1023.3,1032.6,,,,,,,,,2000,,,3.5,,,,
185,2016-02-21 23:00,4.1,,1.9,20,57,4.7,-3.6,1023.5,1032.8,,,,,,,,,1900,,,3.9,,,,
185,2016-02-22 00:00,5.1,,3.4,360,57,5,-2.7,1023.3,1032.6,,,,,,,,,2000,,,3.8,,,,
185,2016-02-22 01:00,5.1,,4.3,360,57,5,-2.7,1022.6,1031.9,,,,,,,,,2000,,,3.7,,,,
185,2016-02-22 02:00,5.6,,3.7,360,57,5.2,-2.2,1023.2,1032.5,,,,,,,,,2000,,,4.1,,,,
185,2016-02-22 03:00,5.2,,3.6,20,59,5.2,-2.1,1022.8,1032.1,,,,,,,,,2000,,,4,,,,
185,2016-02-22 04:00,5.1,,2.4,20,59,5.2,-2.2,1022,1031.3,,,,,,,,,1800,,,3.9,,,,
185,2016-02-22 05:00,5.4,,4.3,360,55,4.9,-2.9,1021.9,1031.2,,,,,,,,,2000,,,4.1,,,,
185,2016-02-22 06:00,4.9,,3.8,50,61,5.3,-2,1021.7,1031,,,,,,,,,1800,,,4.1,,,,
185,2016-02-22 07:00,5.1,,4.6,50,64,5.6,-1.1,1021.7,1031,,,,,,,,,2000,,,4,,,,
185,2016-02-22 08:00,4.7,,3.2,70,67,5.7,-.9,1021.7,1031,0,.03,,,,,,,1800,,,4.4,,,,
185,2016-02-22 09:00,6.1,,2.7,50,42,4,-5.8,1022,1031.3,0,.14,,,,,,,1900,,,5.9,,,,
185,2016-02-22 10:00,7.1,,.3,0,47,4.8,-3.4,1021.4,1030.6,0,.4,,,,,,,1800,,,8.8,,,,
185,2016-02-22 11:00,7.6,,.5,360,62,6.4,.7,1020.7,1029.9,0,.53,,,,,,,2000,,,11.1,,,,
185,2016-02-22 12:00,6.7,.2,.3,0,76,7.4,2.7,1020.5,1029.7,0,.25,,,,,,,1200,,,9,,,,
185,2016-02-22 13:00,5.4,,2.4,20,84,7.5,2.9,1020.1,1029.4,0,.11,,,,,,,1100,,,7.7,,,,
185,2016-02-22 14:00,4.9,,3.5,50,88,7.6,3,1019.8,1029.1,0,.21,,,,,,,900,,,7.7,,,,
185,2016-02-22 15:00,4.3,2.9,3.5,50,87,7.2,2.3,1019.4,1028.7,0,.33,,,,,,,1100,,,8,,,,
185,2016-02-22 16:00,3.9,,3.4,50,91,7.3,2.5,1019,1028.3,0,.24,,,,,,,900,,,7.2,,,,
185,2016-02-22 17:00,3.8,,3.8,50,94,7.5,2.9,1018.8,1028.1,0,.12,,,,,,,800,,,6.1,,,,
185,2016-02-22 18:00,3.9,1.7,3.7,70,95,7.6,3.1,1018.8,1028.1,0,.06,,,,,,,390,,,5.4,,,,
185,2016-02-22 19:00,3.9,,3.7,70,94,7.6,3,1019.1,1028.4,0,0,,,,,,,230,,,4.8,,,,
185,2016-02-22 20:00,4.1,,5.3,50,93,7.6,3,1019.7,1029,,,,,,,,,800,,,4.6,,,,
185,2016-02-22 21:00,4.1,1.9,4,70,94,7.7,3.2,1019.7,1029,,,,,,,,,1100,,,4.5,,,,
185,2016-02-22 22:00,4.1,,5.1,50,93,7.6,3,1020,1029.3,,,,,,,,,1600,,,4.4,,,,
185,2016-02-22 23:00,4.3,,3.8,50,93,7.7,3.2,1019.9,1029.2,,,,,,,,,1600,,,4.4,,,,
185,2016-02-23 00:00,4.7,.6,6.3,50,90,7.6,3.1,1019.7,1029,,,,,,,,,2000,,,4.5,,,,
185,2016-02-23 01:00,5,,6.5,50,90,7.8,3.4,1019.4,1028.7,,,,,,,,,2000,,,4.6,,,,
185,2016-02-23 02:00,5.2,,6.3,50,89,7.8,3.5,1018.9,1028.2,,,,,,,,,2000,,,4.7,,,,
185,2016-02-23 03:00,5.4,.1,6.9,50,89,8,3.7,1018.3,1027.6,,,,,,,,,2000,,,4.6,,,,
185,2016-02-23 04:00,6.1,,7.7,20,85,8,3.7,1018.3,1027.5,,,,,,,,,2000,,,4.9,,,,
185,2016-02-23 05:00,5.9,,9.4,360,73,6.8,1.4,1018.3,1027.6,,,,,,,,,900,,,4.4,,,,
185,2016-02-23 06:00,6.2,,8.9,20,69,6.5,.9,1018.4,1027.6,,,,,,,,,900,,,3.2,,,,
185,2016-02-23 07:00,6.3,,8.5,20,69,6.6,1,1018.8,1028,,,,,,,,,1000,,,3.4,,,,
185,2016-02-23 08:00,6.3,,5.2,20,71,6.8,1.4,1018.9,1028.1,.1,.06,,,,,,,900,,,3.5,,,,
185,2016-02-23 09:00,6.8,,5.9,20,76,7.5,2.8,1019.2,1028.4,.7,.32,,,,,,,1200,,,5.7,,,,
185,2016-02-23 10:00,6.9,,6,20,76,7.5,2.9,1019.2,1028.4,.2,.31,,,,,,,1300,,,6.9,,,,
185,2016-02-23 11:00,7.9,,9,360,72,7.6,3.1,1019.2,1028.4,.3,.65,,,,,,,1400,,,10.4,,,,
185,2016-02-23 12:00,7.8,,9,360,71,7.5,2.8,1019.5,1028.7,.7,1.25,,,,,,,1400,,,10.4,,,,
185,2016-02-23 13:00,7.9,,9.7,360,71,7.5,2.9,1019.3,1028.5,1,1.56,,,,,,,700,,,13,,,,
185,2016-02-23 14:00,7.8,,10.2,360,68,7.2,2.2,1018.6,1027.8,1,1.75,,,,,,,600,,,13.5,,,,
185,2016-02-23 15:00,7.5,,11,340,65,6.7,1.3,1019.2,1028.4,1,1.56,,,,,,,500,,,13.8,,,,
185,2016-02-23 16:00,7.2,,10.1,360,70,7.1,2,1018.5,1027.7,1,1.22,,,,,,,340,,,11,,,,
185,2016-02-23 17:00,7,,10.3,360,67,6.7,1.2,1018.8,1028,1,.7,,,,,,,370,,,8.4,,,,
185,2016-02-23 18:00,6.6,,11.6,360,71,6.9,1.7,1019.4,1028.6,.1,.22,,,,,,,420,,,6.2,,,,
185,2016-02-23 19:00,6.4,,11.3,360,62,6,-.3,1020.2,1029.4,0,.02,,,,,,,800,,,4.8,,,,
185,2016-02-23 20:00,5.8,,11.7,360,64,5.9,-.4,1020.1,1029.4,,,,,,,,,1100,,,4.4,,,,
185,2016-02-23 21:00,4.9,,12.6,360,57,4.9,-2.9,1020.7,1030,,,,,,,,,1300,,,3.6,,,,
185,2016-02-23 22:00,4,,11.9,360,60,4.9,-3,1021.6,1030.9,,,,,,,,,1500,,,3.1,,,,
185,2016-02-23 23:00,3.7,,12.1,360,62,4.9,-2.9,1022.1,1031.5,,,,,,,,,1800,,,2.7,,,,
185,2016-02-24 00:00,3.2,,10.7,360,61,4.7,-3.6,1022.5,1031.9,,,,,,,,,2000,,,2.1,,,,
185,2016-02-24 01:00,2.7,,10.3,360,61,4.5,-4,1022.5,1031.9,,,,,,,,,2000,,,1.6,,,,
185,2016-02-24 02:00,2.9,,11.3,340,64,4.8,-3.2,1022.6,1032,,,,,,,,,2000,,,1.6,,,,
185,2016-02-24 03:00,2.5,,11.9,340,64,4.7,-3.6,1022.3,1031.7,,,,,,,,,2000,,,1.2,,,,
185,2016-02-24 04:00,2.4,,12.3,340,66,4.8,-3.3,1022.2,1031.6,,,,,,,,,2000,,,.7,,,,
185,2016-02-24 05:00,2.2,,15,340,61,4.4,-4.5,1022.5,1031.9,,,,,,,,,2000,,,.5,,,,
185,2016-02-24 06:00,2.2,,11.6,340,62,4.4,-4.3,1022.6,1032,,,,,,,,,2000,,,.8,,,,
185,2016-02-24 07:00,2.4,,11.5,340,61,4.4,-4.3,1023,1032.4,,,,,,,,,2000,,,.7,,,,
185,2016-02-24 08:00,2.2,,13.8,340,61,4.4,-4.5,1023.7,1033.1,0,.01,,,,,,,2000,,,.8,,,,
185,2016-02-24 09:00,2.4,,11.8,340,54,3.9,-5.9,1024.3,1033.7,.4,.3,,,,,,,2000,,,2.2,,,,
185,2016-02-24 10:00,2.8,,14.5,340,59,4.4,-4.4,1024.6,1034,.6,.63,,,,,,,2000,,,4.9,,,,
185,2016-02-24 11:00,3.2,,13.3,340,63,4.9,-3.1,1024.8,1034.2,.7,1,,,,,,,2000,,,7.6,,,,
185,2016-02-24 12:00,3.9,,15,340,58,4.7,-3.6,1024.4,1033.8,.7,1.12,,,,,,,2000,,,10.7,,,,
185,2016-02-24 13:00,4,,14.3,340,54,4.4,-4.4,1023.4,1032.8,.8,1.55,,,,,,,2000,,,13,,,,
185,2016-02-24 14:00,5,,15.5,340,57,5,-2.8,1023.5,1032.8,.9,1.45,,,,,,,2000,,,16.7,,,,
185,2016-02-24 15:00,3,,15.3,340,58,4.4,-4.4,1023.1,1032.5,.7,1.05,,,,,,,2000,,,11.5,,,,
185,2016-02-24 16:00,3,,14.2,340,58,4.4,-4.4,1022.6,1032,.9,1.05,,,,,,,2000,,,11.5,,,,
185,2016-02-24 17:00,3.2,,17,340,57,4.4,-4.5,1022.9,1032.3,.2,.43,,,,,,,2000,,,8.2,,,,
185,2016-02-24 18:00,2.4,0,15.1,340,62,4.5,-4.1,1023.4,1032.8,.1,.16,,,,,,,2000,,,4.9,,,,
185,2016-02-24 19:00,2.1,,15.1,340,62,4.4,-4.4,1023.8,1033.2,0,0,,,,,,,2000,,,3.1,,,,
185,2016-02-24 20:00,1.9,,14.5,340,59,4.2,-5.2,1024.5,1033.9,,,,,,,,,2000,,,2.1,,,,
185,2016-02-24 21:00,1.9,,13.3,340,61,4.3,-4.8,1024.9,1034.4,,,,,,,,,2000,,,1.6,,,,
185,2016-02-24 22:00,2,,11.2,340,60,4.2,-4.9,1025.2,1034.7,,,,,,,,,2000,,,1.5,,,,
185,2016-02-24 23:00,2,,12.8,340,57,4,-5.6,1025.2,1034.7,,,,,,,,,2000,,,1.4,,,,
185,2016-02-25 00:00,2,,14.5,340,60,4.2,-4.9,1025.5,1035,,,,,,,,,2000,,,1.4,,,,
185,2016-02-25 01:00,2.3,,12.6,340,59,4.2,-4.9,1025.6,1035,,,,,,,,,2000,,,1.2,,,,
185,2016-02-25 02:00,2,,12.7,340,59,4.2,-5.1,1025.4,1034.9,,,,,,,,,2000,,,.5,,,,
185,2016-02-25 03:00,1.9,,12.9,340,53,3.7,-6.6,1025.6,1035.1,,,,,,,,,2000,,,.5,,,,
185,2016-02-25 04:00,2.4,,12.2,340,57,4.2,-5.2,1025.5,1034.9,,,,,,,,,2000,,,.6,,,,
185,2016-02-25 05:00,2.5,,11.4,340,54,4,-5.8,1024.8,1034.2,,,,,,,,,2000,,,.3,,,,
185,2016-02-25 06:00,2.6,,10.2,340,55,4.1,-5.5,1025.5,1034.9,,,,,,,,,2000,,,.2,,,,
185,2016-02-25 07:00,2.5,,9.1,360,55,4,-5.6,1026.3,1035.7,,,,,,,,,2000,,,.4,,,,
185,2016-02-25 08:00,2.7,,9.4,360,56,4.2,-5.2,1027.1,1036.5,0,.05,,,,,,,2000,,,1.1,,,,
185,2016-02-25 09:00,3.1,,10.8,340,51,3.9,-6,1027.5,1036.9,.3,.23,,,,,,,2000,,,2.2,,,,
185,2016-02-25 10:00,3.8,,9.8,340,50,4,-5.6,1027.8,1037.2,.7,.65,,,,,,,2000,,,6.3,,,,
185,2016-02-25 11:00,5.1,,9.2,340,44,3.9,-6.1,1027.7,1037.1,1,1.46,,,,,,,1900,,,12.4,,,,
185,2016-02-25 12:00,4.8,,8.4,340,48,4.1,-5.3,1027.1,1036.5,1,1.78,,,,,,,2000,,,15.7,,,,
185,2016-02-25 13:00,6.1,,8.6,340,45,4.2,-4.9,1026.6,1035.9,.9,1.57,,,,,,,2000,,,18.6,,,,
185,2016-02-25 14:00,6,,8.4,340,42,3.9,-5.9,1025.9,1035.2,.9,1.69,,,,,,,2000,,,20.1,,,,
185,2016-02-25 15:00,5.7,,7.8,340,47,4.3,-4.7,1025.3,1034.6,.9,1.5,,,,,,,2000,,,19.9,,,,
185,2016-02-25 16:00,5.4,,7.1,340,47,4.2,-5,1025.1,1034.4,1,1.29,,,,,,,1900,,,18.3,,,,
185,2016-02-25 17:00,5.7,,7.2,340,48,4.4,-4.4,1025,1034.3,.9,.79,,,,,,,1900,,,13.8,,,,
185,2016-02-25 18:00,4.7,,7,340,50,4.3,-4.8,1025.2,1034.5,.7,.26,,,,,,,1800,,,8.4,,,,
185,2016-02-25 19:00,4.6,,4.6,360,49,4.2,-5.2,1025.6,1034.9,0,.02,,,,,,,1700,,,5.1,,,,
185,2016-02-25 20:00,4.7,,4.3,360,48,4.1,-5.3,1025.2,1034.5,,,,,,,,,1800,,,3.3,,,,
185,2016-02-25 21:00,4.2,,3.2,20,50,4.1,-5.3,1025.2,1034.6,,,,,,,,,1600,,,2,,,,
185,2016-02-25 22:00,2.2,,1.9,70,56,4,-5.6,1025.4,1034.8,,,,,,,,,1400,,,.8,,,,
185,2016-02-25 23:00,2.6,,2.9,90,55,4.1,-5.5,1025.4,1034.8,,,,,,,,,1400,,,.1,,,,
185,2016-02-26 00:00,3.5,,2,70,51,4,-5.7,1025.3,1034.7,,,,,,,,,1400,,,.2,,,,
185,2016-02-26 01:00,3.8,,.1,0,55,4.4,-4.4,1025,1034.4,,,,,,,,,1300,,,.8,,,,
185,2016-02-26 02:00,3.6,,4.1,320,60,4.8,-3.4,1024.9,1034.3,,,,,,,,,1200,,,.3,,,,
185,2016-02-26 03:00,5.3,,5.6,320,56,5,-2.7,1024.4,1033.7,,,,,,,,,1200,,,.7,,,,
185,2016-02-26 04:00,5.4,,4,290,57,5.1,-2.4,1023.6,1032.9,,,,,,,,,1100,,,.5,,,,
185,2016-02-26 05:00,5.7,,5,290,60,5.5,-1.4,1023.3,1032.6,,,,,,,,,1000,,,.6,,,,
185,2016-02-26 06:00,6.1,,4.6,270,61,5.8,-.8,1023.3,1032.6,,,,,,,,,900,,,.9,,,,
185,2016-02-26 07:00,6.5,,4.1,250,62,6,-.2,1023.4,1032.7,,,,,,,,,900,,,.7,,,,
185,2016-02-26 08:00,6.1,,2.3,200,62,5.8,-.6,1023.6,1032.9,0,.04,,,,,,,900,,,1,,,,
185,2016-02-26 09:00,7.1,,.5,160,60,6.1,-.1,1023.4,1032.6,.9,.41,,,,,,,900,,,3.5,,,,
185,2016-02-26 10:00,9,,3.4,200,50,5.8,-.8,1023.6,1032.8,1,.96,,,,,,,1400,,,10.5,,,,
185,2016-02-26 11:00,9.8,,4.3,200,49,5.9,-.4,1023.1,1032.2,1,1.3,,,,,,,1400,,,15.5,,,,
185,2016-02-26 12:00,9.4,,5.4,230,49,5.8,-.7,1022.5,1031.6,1,1.6,,,,,,,1300,,,19.3,,,,
185,2016-02-26 13:00,9.8,,4.8,230,51,6.2,.1,1021.6,1030.7,1,1.72,,,,,,,1200,,,21,,,,
185,2016-02-26 14:00,10,,5,230,52,6.3,.5,1020.5,1029.6,1,1.76,,,,,,,1100,,,22.7,,,,
185,2016-02-26 15:00,9.9,,5.5,200,50,6.1,0,1020,1029.1,1,1.56,,,,,,,1400,,,21.7,,,,
185,2016-02-26 16:00,9.7,,7,230,52,6.2,.3,1019.5,1028.6,1,1.12,,,,,,,1700,,,18.6,,,,
185,2016-02-26 17:00,9.5,,6.6,180,46,5.5,-1.5,1018.8,1027.9,1,.67,,,,,,,1800,,,14.8,,,,
185,2016-02-26 18:00,9.2,,6.8,180,48,5.6,-1.2,1018.7,1027.8,.4,.3,,,,,,,1800,,,10.9,,,,
185,2016-02-26 19:00,9.3,,7.5,200,50,5.8,-.6,1018.7,1027.8,0,.02,,,,,,,1600,,,8.1,,,,
185,2016-02-26 20:00,9.4,,8.5,180,49,5.8,-.7,1018.5,1027.6,,,,,,,,,1800,,,7.1,,,,
185,2016-02-26 21:00,9.6,,8.8,200,57,6.8,1.4,1018.6,1027.7,,,,,,,,,1700,,,6.7,,,,
185,2016-02-26 22:00,9.9,,9.3,200,56,6.8,1.5,1018.9,1028,,,,,,,,,1700,,,6.9,,,,
185,2016-02-26 23:00,9.9,,9.5,180,62,7.5,2.9,1018.3,1027.4,,,,,,,,,1600,,,6.6,,,,
185,2016-02-27 00:00,10.4,,10.1,200,56,7,1.9,1018,1027.1,,,,,,,,,1700,,,7,,,,
185,2016-02-27 01:00,10.8,,10,230,58,7.5,2.8,1017.6,1026.7,,,,,,,,,1600,,,7.3,,,,
185,2016-02-27 02:00,10.8,,9.9,230,60,7.7,3.3,1017.3,1026.4,,,,,,,,,1600,,,7.6,,,,
185,2016-02-27 03:00,10.7,,12.4,250,70,9,5.4,1016.6,1025.7,,,,,,,,,1400,,,7.6,,,,
185,2016-02-27 04:00,10.9,,15.2,250,74,9.6,6.4,1015.8,1024.9,,,,,,,,,1600,,,7.9,,,,
185,2016-02-27 05:00,10.9,,16,250,74,9.6,6.4,1015.5,1024.6,,,,,,,,,1600,,,8,,,,
185,2016-02-27 06:00,11.1,,15.1,270,76,10,7,1015.7,1024.7,,,,,,,,,1600,,,8.1,,,,
185,2016-02-27 07:00,11.2,,15.4,270,76,10.1,7.1,1015.6,1024.6,,,,,,,,,1400,,,8.8,,,,
185,2016-02-27 08:00,10.9,,14.2,270,77,10,7,1016,1025.1,0,.03,,,,,,,1400,,,8.9,,,,
185,2016-02-27 09:00,11.3,,12.3,270,76,10.2,7.2,1016.4,1025.4,0,.22,,,,,,,1100,,,10.3,,,,
185,2016-02-27 10:00,11.9,,11.9,270,75,10.4,7.6,1016.8,1025.8,.2,.55,,,,,,,1200,,,13.6,,,,
185,2016-02-27 11:00,11.9,,10.7,270,76,10.5,7.7,1016.9,1025.9,.1,.63,,,,,,,900,,,15.5,,,,
185,2016-02-27 12:00,12.6,0,8.5,270,75,10.9,8.2,1016.6,1025.6,.6,1.13,,,,,,,700,,,20,,,,
185,2016-02-27 13:00,11.8,,9.1,270,76,10.4,7.6,1016.2,1025.2,.7,1.1,,,,,,,900,,,19.1,,,,
185,2016-02-27 14:00,12.3,,9,270,74,10.5,7.7,1015.4,1024.4,.6,1.18,,,,,,,900,,,20.9,,,,
185,2016-02-27 15:00,12.1,,8,250,74,10.4,7.5,1015.1,1024.1,1,1.28,,,,,,,900,,,20.8,,,,
185,2016-02-27 16:00,11.5,,7.1,250,75,10.2,7.2,1015.1,1024.1,.5,.64,,,,,,,900,,,17.4,,,,
185,2016-02-27 17:00,11.3,,5.8,250,77,10.3,7.4,1015.3,1024.3,0,.18,,,,,,,900,,,14.6,,,,
185,2016-02-27 18:00,11,,3.9,230,75,9.8,6.7,1015.5,1024.5,0,.03,,,,,,,900,,,12.8,,,,
185,2016-02-27 19:00,11,,3.8,230,78,10.2,7.3,1015.7,1024.7,0,0,,,,,,,1000,,,11.2,,,,
185,2016-02-27 20:00,10.7,,3.7,180,80,10.2,7.3,1016.1,1025.2,,,,,,,,,1100,,,9.6,,,,
185,2016-02-27 21:00,10.9,,2.6,230,80,10.4,7.5,1016.3,1025.4,,,,,,,,,900,,,9.7,,,,
185,2016-02-27 22:00,10.6,,2.2,180,81,10.3,7.4,1016.2,1025.3,,,,,,,,,900,,,8.5,,,,
185,2016-02-27 23:00,10.5,,3.2,180,85,10.7,8,1016.1,1025.2,,,,,,,,,1000,,,7.8,,,,
185,2016-02-28 00:00,11,,3.2,200,79,10.3,7.4,1016.3,1025.4,,,,,,,,,1100,,,7.5,,,,
185,2016-02-28 01:00,11.2,,1.6,250,78,10.3,7.4,1016,1025,,,,,,,,,1000,,,7.3,,,,
185,2016-02-28 02:00,11.1,,1.2,200,78,10.3,7.4,1015.7,1024.7,,,,,,,,,1100,,,7.1,,,,
185,2016-02-28 03:00,11,,2.4,180,78,10.2,7.3,1015.1,1024.1,,,,,,,,,1300,,,6.9,,,,
185,2016-02-28 04:00,11.1,,3.8,180,77,10.2,7.2,1014.4,1023.4,,,,,,,,,1500,,,6.6,,,,
185,2016-02-28 05:00,11.5,,4,200,75,10.2,7.2,1014.2,1023.2,,,,,,,,,1700,,,6.7,,,,
185,2016-02-28 06:00,11.8,,5.3,200,69,9.5,6.2,1014.4,1023.4,,,,,,,,,2000,,,7.1,,,,
185,2016-02-28 07:00,11.5,,5.1,200,68,9.2,5.7,1014.1,1023.1,,,,,,,,,2000,,,6.9,,,,
185,2016-02-28 08:00,11.8,,5.4,180,70,9.6,6.4,1013.9,1022.9,0,.05,,,,,,,2000,,,7.4,,,,
185,2016-02-28 09:00,12.8,,4.9,180,66,9.7,6.5,1014.1,1023.1,.9,.46,,,,,,,2000,,,10.3,,,,
185,2016-02-28 10:00,13.7,,5.6,180,62,9.7,6.5,1013.8,1022.7,.8,.79,,,,,,,1900,,,14.8,,,,
185,2016-02-28 11:00,13.8,,6.6,180,61,9.5,6.3,1013.4,1022.3,.7,.98,,,,,,,2000,,,18.1,,,,
185,2016-02-28 12:00,14.2,,8.1,180,63,10.2,7.2,1012.9,1021.8,.8,1.38,,,,,,,1900,,,21.3,,,,
185,2016-02-28 13:00,14,,7.6,180,63,10,7,1012.2,1021.1,1,1.88,,,,,,,1800,,,25.4,,,,
185,2016-02-28 14:00,14,,8.7,200,65,10.4,7.5,1011.4,1020.3,1,1.78,,,,,,,1600,,,26.1,,,,
185,2016-02-28 15:00,13.2,,9.7,230,65,9.8,6.7,1010.8,1019.7,1,1.53,,,,,,,1700,,,24.7,,,,
185,2016-02-28 16:00,13.1,,14.1,250,68,10.2,7.3,1010.5,1019.4,1,1.16,,,,,,,1600,,,21.4,,,,
185,2016-02-28 17:00,12.6,,13.8,270,71,10.3,7.4,1010.5,1019.4,.9,.64,,,,,,,1200,,,17.9,,,,
