지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
189,2016-08-07 05:00,25.6,,1.3,360,96,31.5,24.9,1001.5,1007.1,,,,,,,,,2000,,,26.1,,,,
189,2016-08-07 06:00,25.3,,1.5,360,94,30.2,24.2,1001.2,1006.8,0,,,,,,,,2000,,,25.8,,,,
189,2016-08-07 07:00,26.1,,1.2,360,90,30.4,24.3,1001.5,1007,.8,,,,,,,,2000,,,26.1,,,,
189,2016-08-07 08:00,28.2,,1.2,70,86,32.8,25.6,1001.3,1006.8,1,,,,,,,,2000,,,27.9,,,,
189,2016-08-07 09:00,29.2,,1,70,81,32.6,25.5,1001.1,1006.6,1,,,,,,,,2000,,,30.7,,,,
189,2016-08-07 10:00,30,,1,140,78,33,25.7,1001.4,1006.9,1,,,,,,,,2000,,,36.8,,,,
189,2016-08-07 11:00,30.4,,.9,180,80,34.6,26.5,1001.5,1007,1,,,,,,,,2000,,,40.4,,,,
189,2016-08-07 12:00,29.4,,1.8,180,82,33.4,25.9,1001.9,1007.4,1,,,,,,,,2000,,,41.8,,,,
189,2016-08-07 13:00,30.1,,1.9,180,77,32.8,25.6,1001.6,1007.1,1,,,,,,,,2000,,,43.2,,,,
189,2016-08-07 14:00,30.2,,1.6,180,83,35.4,26.9,1001.4,1006.9,.8,,,,,,,,2000,,,42.3,,,,
189,2016-08-07 15:00,29.6,,1.5,180,79,32.6,25.5,1000.9,1006.4,1,,,,,,,,2000,,,41.9,,,,
189,2016-08-07 16:00,29.2,,1.3,160,79,31.9,25.1,1000.8,1006.3,.9,,,,,,,,2000,,,40.6,,,,
189,2016-08-07 17:00,27.1,,3.1,160,89,31.9,25.1,1001.2,1006.7,.8,,,,,,,,2000,,,34.6,,,,
189,2016-08-07 18:00,27.3,.6,1.9,360,91,32.8,25.6,1001.1,1006.6,.1,,,,,,,,2000,,,31.6,,,,
189,2016-08-07 19:00,28.2,,.9,20,81,30.9,24.6,1001,1006.5,.1,,,,,,,,2000,,,29.8,,,,
189,2016-08-07 20:00,28.3,,1,20,81,31.1,24.7,1001.4,1006.9,0,,,,,,,,2000,,,28.8,,,,
189,2016-08-07 21:00,27.9,,1.3,20,81,30.4,24.3,1001.7,1007.2,,,,,,,,,2000,,,28,,,,
189,2016-08-07 22:00,28,,.8,20,78,29.3,23.7,1002,1007.5,,,,,,,,,2000,,,27.5,,,,
189,2016-08-07 23:00,27.6,,1.1,360,78,28.8,23.4,1002.1,1007.6,,,,,,,,,2000,,,26.9,,,,
189,2016-08-08 00:00,27.4,,1.1,20,80,29.1,23.6,1002.3,1007.8,,,,,,,,,2000,,,26.5,,,,
189,2016-08-08 01:00,27.1,,1.5,20,82,29.3,23.7,1002.2,1007.7,,,,,,,,,2000,,,26.3,,,,
189,2016-08-08 02:00,27,,1.6,20,83,29.5,23.8,1002,1007.5,,,,,,,,,2000,,,26,,,,
189,2016-08-08 03:00,26.8,,1.7,20,84,29.5,23.8,1001.8,1007.3,,,,,,,,,2000,,,25.8,,,,
189,2016-08-08 04:00,26.7,,1.7,20,83,28.9,23.5,1001.5,1007,,,,,,,,,2000,,,25.7,,,,
189,2016-08-08 05:00,26.8,,1.4,20,85,29.8,24,1001.5,1007,,,,,,,,,2000,,,25.8,,,,
189,2016-08-08 06:00,27,,1.4,20,84,29.8,24,1001.8,1007.3,0,,,,,,,,2000,,,25.8,,,,
189,2016-08-08 07:00,26.6,,1.4,360,75,26,21.7,1001.7,1007.2,0,,,,,,,,2000,,,25.4,,,,
189,2016-08-08 08:00,28.8,,1.2,20,65,25.6,21.5,1001.7,1007.2,.4,,,,,,,,2000,,,27.6,,,,
189,2016-08-08 09:00,28.9,,1.8,50,71,28.3,23.1,1001.7,1007.2,.2,,,,,,,,2000,,,30.3,,,,
189,2016-08-08 10:00,30.5,,1,160,70,30.4,24.3,1001.6,1007.1,.6,,,,,,,,2000,,,35.6,,,,
189,2016-08-08 11:00,30,,1.5,160,73,30.9,24.6,1001.4,1006.9,1,,,,,,,,2000,,,39,,,,
189,2016-08-08 12:00,29.6,,2,180,79,32.6,25.5,1001.3,1006.8,1,,,,,,,,2000,,,39.3,,,,
189,2016-08-08 13:00,30.1,,1.4,180,80,34,26.2,1001.1,1006.6,1,,,,,,,,2000,,,42.2,,,,
189,2016-08-08 14:00,30.4,,1.9,180,80,34.6,26.5,1001.2,1006.7,1,,,,,,,,2000,,,42,,,,
189,2016-08-08 15:00,30.6,,1.8,180,79,34.6,26.5,1001,1006.5,1,,,,,,,,2000,,,42.9,,,,
189,2016-08-08 16:00,29.9,,1.3,180,82,34.4,26.4,1000.8,1006.3,1,,,,,,,,2000,,,41.1,,,,
189,2016-08-08 17:00,29.9,,1.3,160,79,33.2,25.8,1000.3,1005.8,1,,,,,,,,2000,,,38.6,,,,
189,2016-08-08 18:00,29.6,,1.4,160,81,33.4,25.9,1000.2,1005.6,1,,,,,,,,2000,,,33,,,,
189,2016-08-08 19:00,28.6,,.9,200,84,32.8,25.6,1000.3,1005.8,.7,,,,,,,,2000,,,30.9,,,,
189,2016-08-08 20:00,28.5,,.2,0,87,33.8,26.1,1000.9,1006.4,0,,,,,,,,2000,,,29.8,,,,
189,2016-08-08 21:00,28.1,,.5,250,89,33.8,26.1,1001.3,1006.8,,,,,,,,,2000,,,29.2,,,,
189,2016-08-08 22:00,28.2,,.4,0,86,32.8,25.6,1001.5,1007,,,,,,,,,2000,,,28.7,,,,
189,2016-08-08 23:00,27.4,,.4,0,85,30.9,24.6,1001.4,1006.9,,,,,,,,,2000,,,27.7,,,,
189,2016-08-09 00:00,27.4,,.7,340,82,29.8,24,1001.3,1006.8,,,,,,,,,2000,,,27,,,,
189,2016-08-09 01:00,26.9,,1.3,360,76,26.9,22.3,1001.1,1006.6,,,,,,,,,2000,,,26.4,,,,
189,2016-08-09 02:00,27,,1.1,360,76,26.9,22.3,1000.9,1006.4,,,,,,,,,2000,,,26.1,,,,
189,2016-08-09 03:00,27,,.3,0,76,26.9,22.3,1000.6,1006.1,,,,,,,,,2000,,,26,,,,
189,2016-08-09 04:00,27,,1.1,360,77,27.4,22.6,1000.8,1006.3,,,,,,,,,2000,,,26.2,,,,
189,2016-08-09 05:00,26.7,,1.2,360,79,27.6,22.7,1000.8,1006.3,,,,,,,,,2000,,,26.1,,,,
189,2016-08-09 06:00,26.7,,1.5,20,80,27.9,22.9,1001,1006.5,0,,,,,,,,2000,,,25.9,,,,
189,2016-08-09 07:00,27.9,,1.4,50,82,30.7,24.5,1001.3,1006.8,0,,,,,,,,2000,,,27.1,,,,
189,2016-08-09 08:00,29.2,,2.4,50,81,32.6,25.5,1001.7,1007.2,.6,,,,,,,,2000,,,28.6,,,,
189,2016-08-09 09:00,30.3,,1.9,50,78,33.6,26,1001.5,1007,1,,,,,,,,2000,,,31.5,,,,
189,2016-08-09 10:00,30.2,,1.4,70,79,33.8,26.1,1001.8,1007.3,.4,,,,,,,,2000,,,34.1,,,,
189,2016-08-09 11:00,30.4,,1.1,200,79,34.2,26.3,1002,1007.5,.1,,,,,,,,2000,,,36,,,,
189,2016-08-09 12:00,31,,1.6,180,80,35.9,27.1,1001.8,1007.3,1,,,,,,,,2000,,,41.5,,,,
189,2016-08-09 13:00,30.8,,1.2,50,77,34,26.2,1001.5,1007,.4,,,,,,,,2000,,,39.4,,,,
189,2016-08-09 14:00,31.5,,1.5,230,74,34,26.2,1001.2,1006.6,1,,,,,,,,2000,,,41.6,,,,
189,2016-08-09 15:00,31.4,,2.9,70,75,34.4,26.4,1001.2,1006.6,.8,,,,,,,,2000,,,41.8,,,,
189,2016-08-09 16:00,31.3,,2.1,50,78,35.4,26.9,1001,1006.4,1,,,,,,,,2000,,,39.9,,,,
189,2016-08-09 17:00,30.5,,2.1,70,80,34.8,26.6,1001,1006.5,1,,,,,,,,2000,,,36.8,,,,
189,2016-08-09 18:00,30.2,,1.6,50,81,34.6,26.5,1001.3,1006.8,.8,,,,,,,,2000,,,31.8,,,,
189,2016-08-09 19:00,29.5,,2.9,50,83,34,26.2,1001.9,1007.4,.5,,,,,,,,2000,,,30.2,,,,
189,2016-08-09 20:00,28.5,,2.3,50,90,34.8,26.6,1002.6,1008.1,0,,,,,,,,2000,,,28.9,,,,
189,2016-08-09 21:00,28.5,,1.9,50,89,34.6,26.5,1002.9,1008.4,,,,,,,,,2000,,,28.3,,,,
189,2016-08-09 22:00,28.5,,1.7,50,90,34.8,26.6,1003.3,1008.8,,,,,,,,,2000,,,28.2,,,,
189,2016-08-09 23:00,28.3,,2.5,50,91,34.8,26.6,1003.5,1009,,,,,,,,,2000,,,28.2,,,,
189,2016-08-10 00:00,28.1,,2.2,50,92,34.8,26.6,1003.5,1009,,,,,,,,,2000,,,27.9,,,,
189,2016-08-10 01:00,27.9,,1.8,50,93,34.8,26.6,1003.2,1008.7,,,,,,,,,2000,,,27.6,,,,
189,2016-08-10 02:00,27.8,,1.9,50,92,34.2,26.3,1003.1,1008.6,,,,,,,,,2000,,,27.4,,,,
189,2016-08-10 03:00,27.6,,1.6,20,92,33.8,26.1,1002.9,1008.4,,,,,,,,,2000,,,27.2,,,,
189,2016-08-10 04:00,27.5,,1.6,20,92,33.6,26,1002.8,1008.3,,,,,,,,,2000,,,26.9,,,,
189,2016-08-10 05:00,27.3,,1.7,50,91,32.8,25.6,1002.9,1008.4,,,,,,,,,2000,,,26.7,,,,
189,2016-08-10 06:00,27,,2.2,50,93,33,25.7,1003.2,1008.7,0,,,,,,,,2000,,,26.4,,,,
189,2016-08-10 07:00,27.6,,2.1,50,90,33.2,25.8,1003.7,1009.2,.4,,,,,,,,2000,,,27,,,,
189,2016-08-10 08:00,29,,3.1,50,84,33.6,26,1004,1009.5,1,,,,,,,,2000,,,28.5,,,,
189,2016-08-10 09:00,30.2,,2.2,70,79,33.8,26.1,1004.3,1009.8,.9,,,,,,,,2000,,,32.1,,,,
189,2016-08-10 10:00,29.7,,2.1,70,85,35.2,26.8,1004.4,1009.9,.3,,,,,,,,2000,,,32.3,,,,
189,2016-08-10 11:00,30.7,,1.5,70,78,34.4,26.4,1004.3,1009.8,.9,,,,,,,,2000,,,40.1,,,,
189,2016-08-10 12:00,30.1,,1.9,160,80,34,26.2,1004,1009.5,1,,,,,,,,2000,,,40.8,,,,
189,2016-08-10 13:00,30.8,,1.4,270,77,34,26.2,1003.9,1009.4,1,,,,,,,,2000,,,42.9,,,,
189,2016-08-10 14:00,30.4,,1.5,250,77,33.4,25.9,1003.4,1008.9,1,,,,,,,,2000,,,42.5,,,,
189,2016-08-10 15:00,30.8,,1.4,160,75,33.2,25.8,1003.3,1008.8,1,,,,,,,,2000,,,43,,,,
189,2016-08-10 16:00,30.5,,1.3,230,78,34,26.2,1003,1008.5,1,,,,,,,,2000,,,42.3,,,,
189,2016-08-10 17:00,30.3,,1.2,50,77,33.2,25.8,1002.8,1008.3,1,,,,,,,,2000,,,40.2,,,,
189,2016-08-10 18:00,29.9,,1,340,79,33.2,25.8,1003,1008.5,1,,,,,,,,2000,,,33.1,,,,
189,2016-08-10 19:00,28.6,,1.3,70,84,32.8,25.6,1003.1,1008.6,.7,,,,,,,,2000,,,30.1,,,,
189,2016-08-10 20:00,28.1,,1.4,70,85,32.2,25.3,1003.7,1009.2,0,,,,,,,,2000,,,28.7,,,,
189,2016-08-10 21:00,27.9,,1.9,50,85,31.9,25.1,1003.9,1009.4,,,,,,,,,2000,,,27.9,,,,
189,2016-08-10 22:00,27.8,,.5,140,70,26.1,21.8,1004.3,1009.8,,,,,,,,,2000,,,26.8,,,,
189,2016-08-10 23:00,27.9,,1.2,360,67,25,21.1,1004.4,1009.9,,,,,,,,,2000,,,26.4,,,,
189,2016-08-11 00:00,27.6,,1.3,360,70,25.8,21.6,1004.5,1010,,,,,,,,,2000,,,25.8,,,,
189,2016-08-11 01:00,27.3,,1.7,360,71,25.6,21.5,1004.3,1009.8,,,,,,,,,2000,,,25.4,,,,
189,2016-08-11 02:00,26.7,,2,360,77,26.9,22.3,1003.7,1009.2,,,,,,,,,2000,,,25.3,,,,
189,2016-08-11 03:00,26.4,,1.7,360,78,26.8,22.2,1003.6,1009.1,,,,,,,,,2000,,,25.1,,,,
189,2016-08-11 04:00,26.3,,1.3,360,78,26.6,22.1,1003.5,1009,,,,,,,,,2000,,,24.9,,,,
189,2016-08-11 05:00,26.5,,1.1,360,77,26.6,22.1,1003.8,1009.3,,,,,,,,,2000,,,24.8,,,,
189,2016-08-11 06:00,26,,1.4,360,81,27.1,22.4,1004.2,1009.8,0,,,,,,,,2000,,,24.6,,,,
189,2016-08-11 07:00,27.1,,.9,360,81,28.9,23.5,1004.4,1009.9,.8,,,,,,,,2000,,,25.6,,,,
189,2016-08-11 08:00,28.8,,.7,20,78,30.7,24.5,1004.5,1010,1,,,,,,,,2000,,,27.6,,,,
189,2016-08-11 09:00,29.2,,1.2,180,78,31.5,24.9,1004.7,1010.2,1,,,,,,,,2000,,,31,,,,
189,2016-08-11 10:00,29.7,,1.5,180,71,29.5,23.8,1004.8,1010.3,1,,,,,,,,2000,,,37.8,,,,
189,2016-08-11 11:00,30.6,,2,180,72,31.5,24.9,1004.6,1010.1,1,,,,,,,,2000,,,41,,,,
189,2016-08-11 12:00,30.4,,2.1,180,69,29.8,24,1004.5,1010,1,,,,,,,,2000,,,43.9,,,,
189,2016-08-11 13:00,30.7,,1.9,180,70,30.7,24.5,1004.5,1010,1,,,,,,,,2000,,,48.1,,,,
189,2016-08-11 14:00,30.9,,1.9,180,72,32.1,25.2,1004,1009.5,1,,,,,,,,2000,,,50.1,,,,
189,2016-08-11 15:00,31.1,,1.5,180,68,30.6,24.4,1003.7,1009.2,1,,,,,,,,2000,,,50,,,,
189,2016-08-11 16:00,31,,1.3,160,72,32.2,25.3,1003.5,1009,1,,,,,,,,2000,,,48.2,,,,
189,2016-08-11 17:00,30.2,,1.5,160,72,30.7,24.5,1003.4,1008.9,1,,,,,,,,2000,,,44.6,,,,
189,2016-08-11 18:00,29.7,,1.6,200,75,31.1,24.7,1003.4,1008.9,1,,,,,,,,2000,,,36.3,,,,
189,2016-08-11 19:00,28.7,,1,230,80,31.3,24.8,1003.4,1008.9,.7,,,,,,,,2000,,,32.7,,,,
189,2016-08-11 20:00,28.4,,1,230,82,31.7,25,1003.8,1009.3,0,,,,,,,,2000,,,30.5,,,,
189,2016-08-11 21:00,28.3,,.5,270,80,30.7,24.5,1003.7,1009.2,,,,,,,,,2000,,,29.3,,,,
189,2016-08-11 22:00,28.1,,.3,0,78,29.5,23.8,1003.8,1009.3,,,,,,,,,2000,,,28.4,,,,
189,2016-08-11 23:00,27.5,,.2,0,80,29.3,23.7,1003.6,1009.1,,,,,,,,,2000,,,27.9,,,,
189,2016-08-12 00:00,27.9,,.5,340,76,28.4,23.2,1003.6,1009.1,,,,,,,,,2000,,,27.2,,,,
189,2016-08-12 01:00,27.6,,.8,20,77,28.3,23.1,1003.2,1008.7,,,,,,,,,2000,,,26.8,,,,
189,2016-08-12 02:00,27.2,,1.1,20,78,28.1,23,1002.8,1008.3,,,,,,,,,2000,,,26.3,,,,
189,2016-08-12 03:00,26.9,,1.2,360,78,27.6,22.7,1002.7,1008.2,,,,,,,,,2000,,,25.9,,,,
189,2016-08-12 04:00,26.7,,1.2,360,77,26.9,22.3,1002.4,1007.9,,,,,,,,,2000,,,25.5,,,,
189,2016-08-12 05:00,26.4,,1.4,360,77,26.4,22,1002.6,1008.1,,,,,,,,,2000,,,25.2,,,,
189,2016-08-12 06:00,25.9,,1.5,360,78,26,21.7,1003,1008.6,0,,,,,,,,2000,,,24.9,,,,
189,2016-08-12 07:00,27.4,,1,360,74,26.9,22.3,1003.4,1008.9,.7,,,,,,,,2000,,,25.7,,,,
189,2016-08-12 08:00,28.9,,.7,180,69,27.4,22.6,1003.6,1009.1,1,,,,,,,,2000,,,27.8,,,,
189,2016-08-12 09:00,29.8,,.7,180,64,26.8,22.2,1003.8,1009.3,1,,,,,,,,2000,,,31.2,,,,
189,2016-08-12 10:00,30.3,,1.5,200,75,32.2,25.3,1003.7,1009.2,1,,,,,,,,2000,,,39,,,,
189,2016-08-12 11:00,30.3,,1.7,230,77,33.2,25.8,1003.3,1008.8,1,,,,,,,,2000,,,44.9,,,,
189,2016-08-12 12:00,30.5,,2.2,230,76,33,25.7,1002.8,1008.3,1,,,,,,,,2000,,,49.5,,,,
189,2016-08-12 13:00,30.6,,2.5,230,76,33.2,25.8,1002.3,1007.8,1,,,,,,,,2000,,,52.4,,,,
189,2016-08-12 14:00,30.7,,2.9,230,74,32.6,25.5,1001.7,1007.2,1,,,,,,,,2000,,,54.6,,,,
189,2016-08-12 15:00,30.8,,2.8,230,67,29.7,23.9,1001.3,1006.8,.9,,,,,,,,2000,,,51.9,,,,
189,2016-08-12 16:00,30.8,,2.4,230,71,31.5,24.9,1001.1,1006.6,1,,,,,,,,2000,,,48,,,,
189,2016-08-12 17:00,30.7,,2.3,230,76,33.4,25.9,1000.9,1006.4,1,,,,,,,,2000,,,45.2,,,,
189,2016-08-12 18:00,30.3,,1.9,230,75,32.2,25.3,1000.7,1006.2,1,,,,,,,,2000,,,37.6,,,,
189,2016-08-12 19:00,29.6,,1.1,230,77,31.9,25.1,1001,1006.5,.5,,,,,,,,2000,,,33.7,,,,
189,2016-08-12 20:00,29.3,,.7,270,75,30.6,24.4,1001.1,1006.6,0,,,,,,,,2000,,,31.3,,,,
189,2016-08-12 21:00,28.9,,.4,0,77,30.6,24.4,1001.3,1006.8,,,,,,,,,2000,,,30.1,,,,
189,2016-08-12 22:00,28.7,,1.3,20,75,29.5,23.8,1001.5,1007,,,,,,,,,2000,,,29.2,,,,
189,2016-08-12 23:00,28.2,,.9,20,75,28.6,23.3,1001.4,1006.9,,,,,,,,,2000,,,28.4,,,,
189,2016-08-13 00:00,28,,1.1,20,75,28.3,23.1,1001.5,1007,,,,,,,,,2000,,,27.8,,,,
189,2016-08-13 01:00,27.4,,.5,340,79,28.8,23.4,1001.4,1006.9,,,,,,,,,2000,,,27.4,,,,
189,2016-08-13 02:00,27.1,,.1,0,80,28.6,23.3,1001.1,1006.6,,,,,,,,,2000,,,26.9,,,,
189,2016-08-13 03:00,27.2,,1.1,360,78,28.1,23,1000.9,1006.4,,,,,,,,,2000,,,26.5,,,,
189,2016-08-13 04:00,26.9,,.6,360,76,26.9,22.3,1000.5,1006,,,,,,,,,2000,,,26,,,,
189,2016-08-13 05:00,26.6,,.6,340,73,25.3,21.3,1000.7,1006.2,,,,,,,,,2000,,,25.5,,,,
189,2016-08-13 06:00,26.3,,1,360,72,24.6,20.8,1000.9,1006.4,0,,,,,,,,2000,,,25.1,,,,
189,2016-08-13 07:00,26.7,,1.4,360,75,26.1,21.8,1001.3,1006.8,.6,,,,,,,,2000,,,25.7,,,,
189,2016-08-13 08:00,28.8,,.6,160,69,27.2,22.5,1001.7,1007.2,1,,,,,,,,2000,,,28,,,,
189,2016-08-13 09:00,28.9,,1.3,180,69,27.4,22.6,1002,1007.5,1,,,,,,,,2000,,,31.9,,,,
189,2016-08-13 10:00,29.8,,1.2,160,72,30,24.1,1001.9,1007.4,1,,,,,,,,2000,,,41.9,,,,
189,2016-08-13 11:00,30.2,,2.2,200,72,30.7,24.5,1001.6,1007.1,1,,,,,,,,2000,,,48.9,,,,
189,2016-08-13 12:00,31.3,,3.2,230,66,30,24.1,1001.4,1006.8,1,,,,,,,,2000,,,54.2,,,,
189,2016-08-13 13:00,31.6,,2.4,250,69,32.1,25.2,1001.2,1006.6,1,,,,,,,,2000,,,56.1,,,,
189,2016-08-13 14:00,31.3,,3.8,200,69,31.5,24.9,1000.7,1006.1,1,,,,,,,,2000,,,55.9,,,,
189,2016-08-13 15:00,31.3,,3,230,70,31.9,25.1,1000.2,1005.6,.8,,,,,,,,2000,,,55.5,,,,
189,2016-08-13 16:00,31.5,,3.4,200,69,31.9,25.1,999.6,1005,1,,,,,,,,2000,,,53.5,,,,
189,2016-08-13 17:00,30.5,,4.4,230,74,32.2,25.3,999.3,1004.8,.9,,,,,,,,2000,,,46.1,,,,
189,2016-08-13 18:00,30.9,,1.5,250,65,28.9,23.5,999.2,1004.6,.6,,,,,,,,2000,,,37.4,,,,
189,2016-08-13 19:00,30.1,,1.1,200,68,28.9,23.5,999.6,1005.1,.6,,,,,,,,2000,,,33.4,,,,
189,2016-08-13 20:00,29.6,,1.9,50,76,31.5,24.9,1000.1,1005.5,0,,,,,,,,2000,,,31,,,,
189,2016-08-13 21:00,29.3,,1.9,50,74,30,24.1,1000.4,1005.9,,,,,,,,,2000,,,29.9,,,,
189,2016-08-13 22:00,28.7,,1.6,20,74,28.9,23.5,1000.7,1006.2,,,,,,,,,2000,,,29.1,,,,
189,2016-08-13 23:00,28.3,,1.2,360,74,28.4,23.2,1000.5,1006,,,,,,,,,2000,,,28.4,,,,
189,2016-08-14 00:00,28,,.8,360,72,27.1,22.4,1000.2,1005.7,,,,,,,,,2000,,,27.8,,,,
189,2016-08-14 01:00,27.6,,1.7,360,72,26.4,22,999.9,1005.4,,,,,,,,,2000,,,27.3,,,,
189,2016-08-14 02:00,27.2,,1.3,360,70,25.2,21.2,999.6,1005.1,,,,,,,,,2000,,,26.9,,,,
189,2016-08-14 03:00,27,,1.2,360,73,26,21.7,999.5,1005,,,,,,,,,2000,,,26.5,,,,
189,2016-08-14 04:00,26.4,,1.4,360,75,25.8,21.6,999.5,1005,,,,,,,,,2000,,,26.2,,,,
189,2016-08-14 05:00,26,,1.4,360,74,24.7,20.9,999.5,1005,,,,,,,,,2000,,,25.8,,,,
189,2016-08-14 06:00,26.2,,1.7,360,71,24.1,20.5,999.9,1005.4,0,,,,,,,,2000,,,25.5,,,,
189,2016-08-14 07:00,27.4,,.7,340,73,26.6,22.1,1000.2,1005.7,.7,,,,,,,,2000,,,26.4,,,,
189,2016-08-14 08:00,28.8,,.8,250,74,29.1,23.6,1000.3,1005.8,1,,,,,,,,2000,,,28.8,,,,
189,2016-08-14 09:00,29.9,,1.5,200,71,29.8,24,1000.5,1006,1,,,,,,,,2000,,,33.7,,,,
189,2016-08-14 10:00,30.3,,1.8,200,73,31.5,24.9,1000.6,1006.1,1,,,,,,,,2000,,,45,,,,
189,2016-08-14 11:00,30.4,,2,180,75,32.4,25.4,1000.1,1005.6,1,,,,,,,,2000,,,52.1,,,,
189,2016-08-14 12:00,31,,2.6,180,77,34.4,26.4,999.8,1005.2,1,,,,,,,,2000,,,57.1,,,,
189,2016-08-14 13:00,31.4,,2.7,180,72,33,25.7,999.6,1005,1,,,,,,,,2000,,,60,,,,
189,2016-08-14 14:00,31.3,,2.8,180,73,33.2,25.8,999.2,1004.6,1,,,,,,,,2000,,,60.1,,,,
189,2016-08-14 15:00,31.5,,2.8,180,71,32.6,25.5,998.6,1004,1,,,,,,,,2000,,,59.1,,,,
189,2016-08-14 16:00,31.2,,1.3,160,74,33.6,26,998.1,1003.5,1,,,,,,,,2000,,,55.6,,,,
189,2016-08-14 17:00,30.5,,1.9,160,77,33.6,26,997.8,1003.2,1,,,,,,,,2000,,,49.5,,,,
189,2016-08-14 18:00,30.6,,1.1,180,75,32.8,25.6,997.7,1003.1,1,,,,,,,,2000,,,40.3,,,,
189,2016-08-14 19:00,30,,.9,70,78,33,25.7,997.8,1003.3,.5,,,,,,,,1901,,,34.6,,,,
189,2016-08-14 20:00,29.4,,.8,70,77,31.5,24.9,998.3,1003.7,0,,,,,,,,2000,,,31.8,,,,
189,2016-08-14 21:00,29.2,,.3,0,77,31.1,24.7,999,1004.5,,,,,,,,,2000,,,30.8,,,,
189,2016-08-14 22:00,28.5,,.5,270,81,31.5,24.9,999.3,1004.8,,,,,,,,,2000,,,29.9,,,,
189,2016-08-14 23:00,27.9,,.6,200,83,31.1,24.7,998.9,1004.4,,,,,,,,,2000,,,29,,,,
189,2016-08-15 00:00,28.1,,1.8,20,80,30.4,24.3,998.6,1004.1,,,,,,,,,2000,,,28.4,,,,
189,2016-08-15 01:00,27.8,,1.4,360,81,30.2,24.2,998.4,1003.9,,,,,,,,,2000,,,28.1,,,,
189,2016-08-15 02:00,27.5,,1.3,20,81,29.7,23.9,998.1,1003.6,,,,,,,,,2000,,,27.7,,,,
189,2016-08-15 03:00,26.9,,1.7,360,77,27.2,22.5,997.7,1003.2,,,,,,,,,2000,,,27.2,,,,
189,2016-08-15 04:00,26.9,,1.4,360,79,27.9,22.9,997.6,1003.1,,,,,,,,,2000,,,26.9,,,,
189,2016-08-15 05:00,27,,.9,340,79,28.1,23,997.3,1002.8,,,,,,,,,2000,,,26.8,,,,
189,2016-08-15 06:00,26.6,,1.3,360,82,28.4,23.2,997.4,1002.9,0,,,,,,,,2000,,,26.6,,,,
189,2016-08-15 07:00,26.7,,1.6,360,80,27.9,22.9,997.5,1003,.6,,,,,,,,2000,,,27.3,,,,
189,2016-08-15 08:00,29,,.9,70,77,30.7,24.5,997.7,1003.1,1,,,,,,,,2000,,,30,,,,
189,2016-08-15 09:00,29.3,,1.6,200,75,30.6,24.4,998.1,1003.5,1,,,,,,,,2000,,,35.2,,,,
189,2016-08-15 10:00,30.1,,1.1,180,73,31.1,24.7,998,1003.5,1,,,,,,,,2000,,,46.9,,,,
189,2016-08-15 11:00,30.5,,1.6,180,75,32.6,25.5,997.7,1003.1,1,,,,,,,,2000,,,54.4,,,,
189,2016-08-15 12:00,31.1,,1.8,180,72,32.4,25.4,997.2,1002.6,1,,,,,,,,2000,,,59.3,,,,
189,2016-08-15 13:00,31.4,,1.7,160,70,32.1,25.2,996.6,1002,1,,,,,,,,2000,,,60.8,,,,
189,2016-08-15 14:00,30.9,,1.2,200,71,31.7,25,996.2,1001.6,.6,,,,,,,,2000,,,50.1,,,,
189,2016-08-15 15:00,31.6,,1.3,160,64,29.7,23.9,995.8,1001.2,.4,,,,,,,,2000,,,50.7,,,,
189,2016-08-15 16:00,32,,.5,270,66,31.3,24.8,995.9,1001.3,.3,,,,,,,,2000,,,51.5,,,,
189,2016-08-15 17:00,31.1,,.8,200,70,31.5,24.9,995.9,1001.3,.4,,,,,,,,2000,,,42.9,,,,
189,2016-08-15 18:00,30.8,,1.5,180,72,31.9,25.1,995.9,1001.3,.8,,,,,,,,2000,,,39,,,,
189,2016-08-15 19:00,30.2,,.8,160,74,31.7,25,995.9,1001.3,.4,,,,,,,,2000,,,33.7,,,,
189,2016-08-15 20:00,29.7,,1.8,20,76,31.7,25,996.4,1001.8,0,,,,,,,,2000,,,31.3,,,,
189,2016-08-15 21:00,29,,1.3,20,78,31.1,24.7,996.8,1002.2,,,,,,,,,2000,,,30.3,,,,
189,2016-08-15 22:00,28.8,,.8,360,78,30.7,24.5,997,1002.5,,,,,,,,,2000,,,29.7,,,,
189,2016-08-15 23:00,28.3,,.5,270,78,29.8,24,996.8,1002.3,,,,,,,,,2000,,,29,,,,
189,2016-08-16 00:00,27.7,,.7,250,79,29.3,23.7,996.2,1001.7,,,,,,,,,2000,,,28.4,,,,
189,2016-08-16 01:00,28,,.5,320,77,28.9,23.5,996,1001.5,,,,,,,,,2000,,,28.1,,,,
189,2016-08-16 02:00,27.7,,.5,320,78,28.9,23.5,996.1,1001.6,,,,,,,,,2000,,,27.9,,,,
189,2016-08-16 03:00,27.8,,.7,20,79,29.5,23.8,995.8,1001.3,,,,,,,,,2000,,,28.2,,,,
